date,store_nbr,transactions
2013-01-24,2,1691.0
2013-01-24,3,2503.0
2013-01-24,4,1245.0
2013-01-24,5,1319.0
2013-01-24,6,1432.0
2013-01-24,7,1523.0
2013-01-24,8,2482.0
2013-01-24,9,1730.0
2013-01-24,10,883.0
2013-01-24,11,2004.0
2013-01-24,12,1057.0
2013-01-24,13,746.0
2013-01-24,14,1456.0
2013-01-24,15,1178.0
2013-01-24,16,857.0
2013-01-24,17,990.0
2013-01-24,18,1222.0
2013-01-24,19,861.0
2013-01-24,23,1056.0
2013-01-24,24,2275.0
2013-01-24,25,691.0
2013-01-24,26,660.0
2013-01-24,27,976.0
2013-01-24,28,701.0
2013-01-24,30,682.0
2013-01-24,31,1067.0
2013-01-24,32,680.0
2013-01-24,33,862.0
2013-01-24,34,2043.0
2013-01-24,35,511.0
2013-01-24,37,1245.0
2013-01-24,38,1224.0
2013-01-24,39,1072.0
2013-01-24,40,923.0
2013-01-24,41,693.0
2013-01-24,43,970.0
2013-01-24,44,3121.0
2013-01-24,45,2592.0
2013-01-24,46,2623.0
2013-01-24,47,2738.0
2013-01-24,48,1972.0
2013-01-24,49,1468.0
2013-01-24,50,2011.0
2013-01-24,51,1437.0
2013-01-24,54,617.0
2013-01-25,1,1770.0
2013-01-25,2,1949.0
2013-01-25,3,2943.0
2013-01-25,4,1498.0
2013-01-25,5,1447.0
2013-01-25,6,1620.0
2013-01-25,7,1758.0
2013-01-25,8,2748.0
2013-01-25,9,1710.0
2013-01-25,10,938.0
2013-01-25,11,2029.0
2013-01-25,12,1043.0
2013-01-25,13,780.0
2013-01-25,14,1405.0
2013-01-25,15,1189.0
2013-01-25,16,890.0
2013-01-25,17,1043.0
2013-01-25,18,1190.0
2013-01-25,19,944.0
2013-01-25,23,1144.0
2013-01-25,24,2586.0
2013-01-25,25,1041.0
2013-01-25,26,694.0
2013-01-25,27,1003.0
2013-01-25,28,676.0
2013-01-25,30,711.0
2013-01-25,31,1067.0
2013-01-25,32,679.0
2013-01-25,33,815.0
2013-01-25,34,2472.0
2013-01-25,35,584.0
2013-01-25,37,1500.0
2013-01-25,38,1473.0
2013-01-25,39,1090.0
2013-01-25,40,892.0
2013-01-25,41,750.0
2013-01-25,43,1286.0
2013-01-25,44,3751.0
2013-01-25,45,3172.0
2013-01-25,46,3109.0
2013-01-25,47,3213.0
2013-01-25,48,2262.0
2013-01-25,49,1805.0
2013-01-25,50,2264.0
2013-01-25,51,1709.0
2013-01-25,54,631.0
2013-01-26,1,1295.0
2013-01-26,2,1993.0
2013-01-26,3,3394.0
2013-01-26,4,1750.0
2013-01-26,5,1540.0
2013-01-26,6,2026.0
2013-01-26,7,1606.0
2013-01-26,8,2854.0
2013-01-26,9,2304.0
2013-01-26,10,1393.0
2013-01-26,11,2361.0
2013-01-26,12,1274.0
2013-01-26,13,1196.0
2013-01-26,14,1969.0
2013-01-26,15,1390.0
2013-01-26,16,1105.0
2013-01-26,17,1557.0
2013-01-26,18,1296.0
2013-01-26,19,1646.0
2013-01-26,23,1203.0
2013-01-26,24,2358.0
2013-01-26,25,1635.0
2013-01-26,26,862.0
2013-01-26,27,1341.0
2013-01-26,28,963.0
2013-01-26,30,751.0
2013-01-26,31,1313.0
2013-01-26,32,867.0
2013-01-26,33,949.0
2013-01-26,34,2715.0
2013-01-26,35,752.0
2013-01-26,37,1477.0
2013-01-26,38,2280.0
2013-01-26,39,1637.0
2013-01-26,40,1055.0
2013-01-26,41,978.0
2013-01-26,43,1147.0
2013-01-26,44,4812.0
2013-01-26,45,4168.0
2013-01-26,46,4364.0
2013-01-26,47,4363.0
2013-01-26,48,3628.0
2013-01-26,49,2503.0
2013-01-26,50,3221.0
2013-01-26,51,1814.0
2013-01-26,54,917.0
2013-01-27,1,542.0
2013-01-27,2,1937.0
2013-01-27,3,3355.0
2013-01-27,4,1799.0
2013-01-27,5,1412.0
2013-01-27,6,2101.0
2013-01-27,7,1299.0
2013-01-27,8,2715.0
2013-01-27,9,2226.0
2013-01-27,10,1155.0
2013-01-27,11,2539.0
2013-01-27,12,1190.0
2013-01-27,13,901.0
2013-01-27,14,1266.0
2013-01-27,15,1078.0
2013-01-27,16,1180.0
2013-01-27,17,1372.0
2013-01-27,18,1387.0
2013-01-27,19,1266.0
2013-01-27,23,1107.0
2013-01-27,24,1813.0
2013-01-27,25,845.0
2013-01-27,26,890.0
2013-01-27,27,1534.0
2013-01-27,28,1131.0
2013-01-27,30,622.0
2013-01-27,31,1204.0
2013-01-27,32,702.0
2013-01-27,33,1165.0
2013-01-27,34,2381.0
2013-01-27,35,650.0
2013-01-27,37,1204.0
2013-01-27,38,2331.0
2013-01-27,39,1603.0
2013-01-27,40,954.0
2013-01-27,41,1126.0
2013-01-27,43,982.0
2013-01-27,44,4648.0
2013-01-27,45,4131.0
2013-01-27,46,4494.0
2013-01-27,47,4641.0
2013-01-27,48,3977.0
2013-01-27,49,2413.0
2013-01-27,50,3117.0
2013-01-27,51,1707.0
2013-01-27,54,1212.0
2013-01-28,1,1738.0
2013-01-28,2,1782.0
2013-01-28,3,2681.0
2013-01-28,4,1423.0
2013-01-28,5,1451.0
2013-01-28,6,1608.0
2013-01-28,7,1588.0
2013-01-28,8,2622.0
2013-01-28,9,1859.0
2013-01-28,10,1217.0
2013-01-28,11,2003.0
2013-01-28,12,1180.0
2013-01-28,13,923.0
2013-01-28,14,1597.0
2013-01-28,15,1356.0
2013-01-28,16,1004.0
2013-01-28,17,1231.0
2013-01-28,18,1298.0
2013-01-28,19,1120.0
2013-01-28,23,1135.0
2013-01-28,24,2379.0
2013-01-28,25,714.0
2013-01-28,26,702.0
2013-01-28,27,1052.0
2013-01-28,28,755.0
2013-01-28,30,680.0
2013-01-28,31,1123.0
2013-01-28,32,706.0
2013-01-28,33,1141.0
2013-01-28,34,2345.0
2013-01-28,35,627.0
2013-01-28,37,1368.0
2013-01-28,38,1350.0
2013-01-28,39,1228.0
2013-01-28,40,1048.0
2013-01-28,41,740.0
2013-01-28,43,1136.0
2013-01-28,44,3392.0
2013-01-28,45,2872.0
2013-01-28,46,2797.0
2013-01-28,47,3150.0
2013-01-28,48,2308.0
2013-01-28,49,1507.0
2013-01-28,50,2110.0
2013-01-28,51,1522.0
2013-01-28,54,821.0
2013-01-29,1,1772.0
2013-01-29,2,1794.0
2013-01-29,3,2630.0
2013-01-29,4,1327.0
2013-01-29,5,1340.0
2013-01-29,6,1447.0
2013-01-29,7,1611.0
2013-01-29,8,2545.0
2013-01-29,9,1855.0
2013-01-29,10,1170.0
2013-01-29,11,2095.0
2013-01-29,12,1177.0
2013-01-29,13,884.0
2013-01-29,14,1555.0
2013-01-29,15,1343.0
2013-01-29,16,995.0
2013-01-29,17,1266.0
2013-01-29,18,1380.0
2013-01-29,19,1028.0
2013-01-29,23,1139.0
2013-01-29,24,2261.0
2013-01-29,25,664.0
2013-01-29,26,704.0
2013-01-29,27,931.0
2013-01-29,28,815.0
2013-01-29,30,763.0
2013-01-29,31,1120.0
2013-01-29,32,656.0
2013-01-29,33,1049.0
2013-01-29,34,2306.0
2013-01-29,35,542.0
2013-01-29,37,1273.0
2013-01-29,38,1337.0
2013-01-29,39,1196.0
2013-01-29,40,1040.0
2013-01-29,41,680.0
2013-01-29,43,1084.0
2013-01-29,44,3317.0
2013-01-29,45,2867.0
2013-01-29,46,2723.0
2013-01-29,47,2939.0
2013-01-29,48,2134.0
2013-01-29,49,1516.0
2013-01-29,50,1998.0
2013-01-29,51,1438.0
2013-01-29,54,729.0
2013-01-30,1,1877.0
2013-01-30,2,2051.0
2013-01-30,3,3035.0
2013-01-30,4,1536.0
2013-01-30,5,1422.0
2013-01-30,6,1636.0
2013-01-30,7,1698.0
2013-01-30,8,2799.0
2013-01-30,9,1804.0
2013-01-30,10,1049.0
2013-01-30,11,2031.0
2013-01-30,12,1150.0
2013-01-30,13,762.0
2013-01-30,14,1320.0
2013-01-30,15,1232.0
2013-01-30,16,885.0
2013-01-30,17,1108.0
2013-01-30,18,1269.0
2013-01-30,19,1095.0
2013-01-30,23,1197.0
2013-01-30,24,2480.0
2013-01-30,25,868.0
2013-01-30,26,748.0
2013-01-30,27,1057.0
2013-01-30,28,710.0
2013-01-30,30,684.0
2013-01-30,31,1058.0
2013-01-30,32,575.0
2013-01-30,33,957.0
2013-01-30,34,2042.0
2013-01-30,35,507.0
2013-01-30,37,1467.0
2013-01-30,38,1424.0
2013-01-30,39,1166.0
2013-01-30,40,952.0
2013-01-30,41,693.0
2013-01-30,43,1055.0
2013-01-30,44,3852.0
2013-01-30,45,3022.0
2013-01-30,46,3005.0
2013-01-30,47,3258.0
2013-01-30,48,2207.0
2013-01-30,49,1619.0
2013-01-30,50,2130.0
2013-01-30,51,1704.0
2013-01-30,54,692.0
2013-01-31,1,1707.0
2013-01-31,2,1867.0
2013-01-31,3,2790.0
2013-01-31,4,1286.0
2013-01-31,5,1447.0
2013-01-31,6,1558.0
2013-01-31,7,1724.0
2013-01-31,8,2605.0
2013-01-31,9,2009.0
2013-01-31,10,1068.0
2013-01-31,11,2177.0
2013-01-31,12,1086.0
2013-01-31,13,845.0
2013-01-31,14,1435.0
2013-01-31,15,1234.0
2013-01-31,16,886.0
2013-01-31,17,1093.0
2013-01-31,18,1322.0
2013-01-31,19,962.0
2013-01-31,23,1139.0
2013-01-31,24,2316.0
2013-01-31,25,714.0
2013-01-31,26,776.0
2013-01-31,27,957.0
2013-01-31,28,823.0
2013-01-31,30,698.0
2013-01-31,31,1159.0
2013-01-31,32,720.0
2013-01-31,33,1009.0
2013-01-31,34,2258.0
2013-01-31,35,596.0
2013-01-31,37,1413.0
2013-01-31,38,1442.0
2013-01-31,39,1218.0
2013-01-31,40,911.0
2013-01-31,41,728.0
2013-01-31,43,1047.0
2013-01-31,44,3509.0
2013-01-31,45,3002.0
2013-01-31,46,3042.0
2013-01-31,47,3294.0
2013-01-31,48,2432.0
2013-01-31,49,1573.0
2013-01-31,50,2153.0
2013-01-31,51,1524.0
2013-01-31,54,714.0
2013-02-01,1,1806.0
2013-02-01,2,1977.0
2013-02-01,3,3230.0
2013-02-01,4,1520.0
2013-02-01,5,1564.0
2013-02-01,6,1689.0
2013-02-01,7,1935.0
2013-02-01,8,2887.0
2013-02-01,9,2031.0
2013-02-01,10,1085.0
2013-02-01,11,2476.0
2013-02-01,12,1152.0
2013-02-01,13,897.0
2013-02-01,14,1414.0
2013-02-01,15,1196.0
2013-02-01,16,909.0
2013-02-01,17,1143.0
2013-02-01,18,1234.0
2013-02-01,19,1084.0
2013-02-01,23,1125.0
2013-02-01,24,2562.0
2013-02-01,25,1151.0
2013-02-01,26,894.0
2013-02-01,27,1051.0
2013-02-01,28,829.0
2013-02-01,30,714.0
2013-02-01,31,1098.0
2013-02-01,32,749.0
2013-02-01,33,933.0
2013-02-01,34,2747.0
2013-02-01,35,757.0
2013-02-01,37,1611.0
2013-02-01,38,1607.0
2013-02-01,39,1359.0
2013-02-01,40,998.0
2013-02-01,41,751.0
2013-02-01,43,1499.0
2013-02-01,44,4064.0
2013-02-01,45,3488.0
2013-02-01,46,3521.0
2013-02-01,47,3720.0
2013-02-01,48,2911.0
2013-02-01,49,1872.0
2013-02-01,50,2465.0
2013-02-01,51,1880.0
2013-02-01,54,717.0
2013-02-02,1,1377.0
2013-02-02,2,2154.0
2013-02-02,3,3648.0
2013-02-02,4,1851.0
2013-02-02,5,1782.0
2013-02-02,6,2256.0
2013-02-02,7,1681.0
2013-02-02,8,3061.0
2013-02-02,9,2718.0
2013-02-02,10,1453.0
2013-02-02,11,3180.0
2013-02-02,12,1263.0
2013-02-02,13,1269.0
2013-02-02,14,2077.0
2013-02-02,15,1484.0
2013-02-02,16,1268.0
2013-02-02,17,1627.0
2013-02-02,18,1377.0
2013-02-02,19,1801.0
2013-02-02,23,1186.0
2013-02-02,24,2758.0
2013-02-02,25,1882.0
2013-02-02,26,1322.0
2013-02-02,27,1453.0
2013-02-02,28,1079.0
2013-02-02,30,859.0
2013-02-02,31,1625.0
2013-02-02,32,960.0
2013-02-02,33,1345.0
2013-02-02,34,2877.0
2013-02-02,35,1019.0
2013-02-02,37,1654.0
2013-02-02,38,2414.0
2013-02-02,39,1805.0
2013-02-02,40,1182.0
2013-02-02,41,1058.0
2013-02-02,43,1306.0
2013-02-02,44,5166.0
2013-02-02,45,4328.0
2013-02-02,46,4902.0
2013-02-02,47,5021.0
2013-02-02,48,4118.0
2013-02-02,49,2493.0
2013-02-02,50,3216.0
2013-02-02,51,1942.0
2013-02-02,54,1050.0
2013-02-03,1,531.0
2013-02-03,2,1884.0
2013-02-03,3,3391.0
2013-02-03,4,1777.0
2013-02-03,5,1477.0
2013-02-03,6,2152.0
2013-02-03,7,1304.0
2013-02-03,8,2624.0
2013-02-03,9,2516.0
2013-02-03,10,1166.0
2013-02-03,11,2882.0
2013-02-03,12,1182.0
2013-02-03,13,933.0
2013-02-03,14,1212.0
2013-02-03,15,1010.0
2013-02-03,16,1274.0
2013-02-03,17,1369.0
2013-02-03,18,1326.0
2013-02-03,19,1106.0
2013-02-03,23,1104.0
2013-02-03,24,2019.0
2013-02-03,25,1058.0
2013-02-03,26,1171.0
2013-02-03,27,1604.0
2013-02-03,28,1241.0
2013-02-03,30,653.0
2013-02-03,31,1470.0
2013-02-03,32,812.0
2013-02-03,33,1270.0
2013-02-03,34,2593.0
2013-02-03,35,856.0
2013-02-03,37,1180.0
2013-02-03,38,2281.0
2013-02-03,39,1591.0
2013-02-03,40,1035.0
2013-02-03,41,1204.0
2013-02-03,43,1112.0
2013-02-03,44,4736.0
2013-02-03,45,4198.0
2013-02-03,46,4794.0
2013-02-03,47,4935.0
2013-02-03,48,4193.0
2013-02-03,49,2590.0
2013-02-03,50,3216.0
2013-02-03,51,1798.0
2013-02-03,54,1196.0
2013-02-04,1,1714.0
2013-02-04,2,1704.0
2013-02-04,3,2779.0
2013-02-04,4,1267.0
2013-02-04,5,1615.0
2013-02-04,6,1590.0
2013-02-04,7,1504.0
2013-02-04,8,2587.0
2013-02-04,9,2304.0
2013-02-04,10,1127.0
2013-02-04,11,2439.0
2013-02-04,12,1182.0
2013-02-04,13,951.0
2013-02-04,14,1693.0
2013-02-04,15,1379.0
2013-02-04,16,1079.0
2013-02-04,17,1158.0
2013-02-04,18,1224.0
2013-02-04,19,1249.0
2013-02-04,23,1157.0
2013-02-04,24,2308.0
2013-02-04,25,930.0
2013-02-04,26,707.0
2013-02-04,27,1074.0
2013-02-04,28,744.0
2013-02-04,30,663.0
2013-02-04,31,1319.0
2013-02-04,32,765.0
2013-02-04,33,1177.0
2013-02-04,34,2507.0
2013-02-04,35,749.0
2013-02-04,37,1318.0
2013-02-04,38,1507.0
2013-02-04,39,1309.0
2013-02-04,40,1179.0
2013-02-04,41,826.0
2013-02-04,43,1206.0
2013-02-04,44,3459.0
2013-02-04,45,3305.0
2013-02-04,46,3382.0
2013-02-04,47,3749.0
2013-02-04,48,2840.0
2013-02-04,49,1710.0
2013-02-04,50,2521.0
2013-02-04,51,1545.0
2013-02-04,54,829.0
2013-02-05,1,1775.0
2013-02-05,2,1796.0
2013-02-05,3,2804.0
2013-02-05,4,1417.0
2013-02-05,5,1524.0
2013-02-05,6,1538.0
2013-02-05,7,1635.0
2013-02-05,8,2624.0
2013-02-05,9,2276.0
2013-02-05,10,1362.0
2013-02-05,11,2790.0
2013-02-05,12,1183.0
2013-02-05,13,940.0
2013-02-05,14,1642.0
2013-02-05,15,1330.0
2013-02-05,16,945.0
2013-02-05,17,1374.0
2013-02-05,18,1422.0
2013-02-05,19,1277.0
2013-02-05,23,1146.0
2013-02-05,24,2425.0
2013-02-05,25,874.0
2013-02-05,26,791.0
2013-02-05,27,978.0
2013-02-05,28,887.0
2013-02-05,30,722.0
2013-02-05,31,1175.0
2013-02-05,32,703.0
2013-02-05,33,1182.0
2013-02-05,34,2458.0
2013-02-05,35,636.0
2013-02-05,37,1412.0
2013-02-05,38,1472.0
2013-02-05,39,1414.0
2013-02-05,40,1151.0
2013-02-05,41,763.0
2013-02-05,43,1065.0
2013-02-05,44,3568.0
2013-02-05,45,3253.0
2013-02-05,46,3481.0
2013-02-05,47,3509.0
2013-02-05,48,2734.0
2013-02-05,49,1727.0
2013-02-05,50,2628.0
2013-02-05,51,1551.0
2013-02-05,54,847.0
2013-02-06,1,1853.0
2013-02-06,2,1905.0
2013-02-06,3,2984.0
2013-02-06,4,1419.0
2013-02-06,5,1592.0
2013-02-06,6,1659.0
2013-02-06,7,1723.0
2013-02-06,8,2814.0
2013-02-06,9,2036.0
2013-02-06,10,1186.0
2013-02-06,11,2465.0
2013-02-06,12,1171.0
2013-02-06,13,855.0
2013-02-06,14,1546.0
2013-02-06,15,1225.0
2013-02-06,16,877.0
2013-02-06,17,1122.0
2013-02-06,18,1257.0
2013-02-06,19,1252.0
2013-02-06,23,1204.0
2013-02-06,24,2532.0
2013-02-06,25,1047.0
2013-02-06,26,773.0
2013-02-06,27,1084.0
2013-02-06,28,699.0
2013-02-06,30,711.0
2013-02-06,31,1050.0
2013-02-06,32,616.0
2013-02-06,33,1058.0
2013-02-06,34,2375.0
2013-02-06,35,609.0
2013-02-06,37,1529.0
2013-02-06,38,1634.0
2013-02-06,39,1284.0
2013-02-06,40,955.0
2013-02-06,41,760.0
2013-02-06,43,1141.0
2013-02-06,44,3941.0
2013-02-06,45,3214.0
2013-02-06,46,3213.0
2013-02-06,47,3583.0
2013-02-06,48,2719.0
2013-02-06,49,1668.0
2013-02-06,50,2480.0
2013-02-06,51,1733.0
2013-02-06,54,738.0
2013-02-07,1,1727.0
2013-02-07,2,1827.0
2013-02-07,3,2763.0
2013-02-07,4,1294.0
2013-02-07,5,1409.0
2013-02-07,6,1460.0
2013-02-07,7,1589.0
2013-02-07,8,2595.0
2013-02-07,9,2198.0
2013-02-07,10,1122.0
2013-02-07,11,2454.0
2013-02-07,12,1143.0
2013-02-07,13,920.0
2013-02-07,14,1556.0
2013-02-07,15,1261.0
2013-02-07,16,911.0
2013-02-07,17,1156.0
2013-02-07,18,1318.0
2013-02-07,19,1114.0
2013-02-07,23,1159.0
2013-02-07,24,2292.0
2013-02-07,25,1121.0
2013-02-07,26,697.0
2013-02-07,27,955.0
2013-02-07,28,776.0
2013-02-07,30,661.0
2013-02-07,31,1178.0
2013-02-07,32,689.0
2013-02-07,33,1028.0
2013-02-07,34,2579.0
2013-02-07,35,693.0
2013-02-07,37,1485.0
2013-02-07,38,1404.0
2013-02-07,39,1472.0
2013-02-07,40,955.0
2013-02-07,41,736.0
2013-02-07,43,1151.0
2013-02-07,44,3678.0
2013-02-07,45,2905.0
2013-02-07,46,3189.0
2013-02-07,47,3246.0
2013-02-07,48,2578.0
2013-02-07,49,1707.0
2013-02-07,50,2383.0
2013-02-07,51,1498.0
2013-02-07,54,757.0
2013-02-08,1,1878.0
2013-02-08,2,1994.0
2013-02-08,3,2919.0
2013-02-08,4,1496.0
2013-02-08,5,1593.0
2013-02-08,6,1609.0
2013-02-08,7,1719.0
2013-02-08,8,2811.0
2013-02-08,9,1931.0
2013-02-08,10,1098.0
2013-02-08,11,2448.0
2013-02-08,12,1184.0
2013-02-08,13,890.0
2013-02-08,14,1461.0
2013-02-08,15,1261.0
2013-02-08,16,938.0
2013-02-08,17,1117.0
2013-02-08,18,1157.0
2013-02-08,19,1364.0
2013-02-08,23,1357.0
2013-02-08,24,2721.0
2013-02-08,25,1835.0
2013-02-08,26,805.0
2013-02-08,27,1031.0
2013-02-08,28,759.0
2013-02-08,30,736.0
2013-02-08,31,1128.0
2013-02-08,32,701.0
2013-02-08,33,1004.0
2013-02-08,34,2878.0
2013-02-08,35,891.0
2013-02-08,37,1669.0
2013-02-08,38,1863.0
2013-02-08,39,1561.0
2013-02-08,40,995.0
2013-02-08,41,825.0
2013-02-08,43,1618.0
2013-02-08,44,4006.0
2013-02-08,45,3528.0
2013-02-08,46,3456.0
2013-02-08,47,3600.0
2013-02-08,48,2828.0
2013-02-08,49,1913.0
2013-02-08,50,2449.0
2013-02-08,51,1836.0
2013-02-08,54,865.0
2013-02-09,1,1104.0
2013-02-09,2,1904.0
2013-02-09,3,3176.0
2013-02-09,4,1485.0
2013-02-09,5,1670.0
2013-02-09,6,1774.0
2013-02-09,7,1523.0
2013-02-09,8,2588.0
2013-02-09,9,2344.0
2013-02-09,10,1363.0
2013-02-09,11,2770.0
2013-02-09,12,1427.0
2013-02-09,13,1278.0
2013-02-09,14,2040.0
2013-02-09,15,1387.0
2013-02-09,16,1290.0
2013-02-09,17,1387.0
2013-02-09,18,1004.0
2013-02-09,19,1766.0
2013-02-09,23,1377.0
2013-02-09,24,2460.0
2013-02-09,25,3091.0
2013-02-09,26,1057.0
2013-02-09,27,1382.0
2013-02-09,28,1132.0
2013-02-09,30,717.0
2013-02-09,31,1492.0
2013-02-09,32,904.0
2013-02-09,33,1238.0
2013-02-09,34,3181.0
2013-02-09,35,1347.0
2013-02-09,37,1593.0
2013-02-09,38,2379.0
2013-02-09,39,1988.0
2013-02-09,40,1153.0
2013-02-09,41,1094.0
2013-02-09,43,1465.0
2013-02-09,44,4133.0
2013-02-09,45,3942.0
2013-02-09,46,4239.0
2013-02-09,47,4327.0
2013-02-09,48,3455.0
2013-02-09,49,1810.0
2013-02-09,50,3170.0
2013-02-09,51,1853.0
2013-02-09,54,1083.0
2013-02-10,1,374.0
2013-02-10,2,1366.0
2013-02-10,3,2369.0
2013-02-10,4,1151.0
2013-02-10,5,1219.0
2013-02-10,6,1505.0
2013-02-10,7,1092.0
2013-02-10,8,1968.0
2013-02-10,9,1731.0
2013-02-10,10,919.0
2013-02-10,11,2682.0
2013-02-10,12,994.0
2013-02-10,13,740.0
2013-02-10,14,1050.0
2013-02-10,15,956.0
2013-02-10,16,1069.0
2013-02-10,17,1061.0
2013-02-10,18,813.0
2013-02-10,19,1059.0
2013-02-10,23,1033.0
2013-02-10,24,1519.0
2013-02-10,25,3331.0
2013-02-10,26,795.0
2013-02-10,27,1396.0
2013-02-10,28,985.0
2013-02-10,30,621.0
2013-02-10,31,1084.0
2013-02-10,32,709.0
2013-02-10,33,949.0
2013-02-10,34,2418.0
2013-02-10,35,1676.0
2013-02-10,37,733.0
2013-02-10,38,1540.0
2013-02-10,39,1116.0
2013-02-10,40,720.0
2013-02-10,41,855.0
2013-02-10,43,1122.0
2013-02-10,44,3135.0
2013-02-10,45,3131.0
2013-02-10,46,3460.0
2013-02-10,47,3397.0
2013-02-10,48,3048.0
2013-02-10,49,2120.0
2013-02-10,50,2453.0
2013-02-10,51,1297.0
2013-02-10,54,1202.0
2013-02-11,1,396.0
2013-02-11,2,1486.0
2013-02-11,3,2532.0
2013-02-11,4,1263.0
2013-02-11,5,1029.0
2013-02-11,6,1529.0
2013-02-11,7,1261.0
2013-02-11,8,2044.0
2013-02-11,9,1923.0
2013-02-11,10,823.0
2013-02-11,11,2199.0
2013-02-11,12,1223.0
2013-02-11,13,854.0
2013-02-11,14,928.0
2013-02-11,15,868.0
2013-02-11,16,940.0
2013-02-11,17,1181.0
2013-02-11,18,878.0
2013-02-11,19,1137.0
2013-02-11,23,1066.0
2013-02-11,24,1456.0
2013-02-11,25,2763.0
2013-02-11,26,620.0
2013-02-11,27,1451.0
2013-02-11,28,866.0
2013-02-11,30,602.0
2013-02-11,31,809.0
2013-02-11,32,653.0
2013-02-11,33,724.0
2013-02-11,34,1690.0
2013-02-11,35,1352.0
2013-02-11,37,675.0
2013-02-11,38,1320.0
2013-02-11,39,1016.0
2013-02-11,40,556.0
2013-02-11,41,738.0
2013-02-11,43,1042.0
2013-02-11,44,3243.0
2013-02-11,45,3411.0
2013-02-11,46,3579.0
2013-02-11,47,3495.0
2013-02-11,48,2939.0
2013-02-11,49,2210.0
2013-02-11,50,2523.0
2013-02-11,51,1178.0
2013-02-11,54,751.0
2013-02-12,1,487.0
2013-02-12,2,1726.0
2013-02-12,3,3014.0
2013-02-12,4,1451.0
2013-02-12,5,968.0
2013-02-12,6,1670.0
2013-02-12,7,1300.0
2013-02-12,8,2347.0
2013-02-12,9,2014.0
2013-02-12,10,1040.0
2013-02-12,11,2098.0
2013-02-12,12,1130.0
2013-02-12,13,892.0
2013-02-12,14,1153.0
2013-02-12,15,721.0
2013-02-12,16,898.0
2013-02-12,17,1295.0
2013-02-12,18,1080.0
2013-02-12,19,1082.0
2013-02-12,23,1029.0
2013-02-12,24,1677.0
2013-02-12,25,1420.0
2013-02-12,26,653.0
2013-02-12,27,1681.0
2013-02-12,28,1026.0
2013-02-12,30,671.0
2013-02-12,31,1015.0
2013-02-12,32,716.0
2013-02-12,33,715.0
2013-02-12,34,1693.0
2013-02-12,35,848.0
2013-02-12,37,898.0
2013-02-12,38,1720.0
2013-02-12,39,1370.0
2013-02-12,40,633.0
2013-02-12,41,759.0
2013-02-12,43,1027.0
2013-02-12,44,3904.0
2013-02-12,45,3655.0
2013-02-12,46,3845.0
2013-02-12,47,3899.0
2013-02-12,48,3483.0
2013-02-12,49,2264.0
2013-02-12,50,2639.0
2013-02-12,51,1533.0
2013-02-12,54,669.0
2013-02-13,1,1921.0
2013-02-13,2,1961.0
2013-02-13,3,2911.0
2013-02-13,4,1474.0
2013-02-13,5,1680.0
2013-02-13,6,1636.0
2013-02-13,7,1763.0
2013-02-13,8,2922.0
2013-02-13,9,1932.0
2013-02-13,10,1056.0
2013-02-13,11,2441.0
2013-02-13,12,1182.0
2013-02-13,13,911.0
2013-02-13,14,1743.0
2013-02-13,15,1493.0
2013-02-13,16,997.0
2013-02-13,17,1156.0
2013-02-13,18,1139.0
2013-02-13,19,1337.0
2013-02-13,23,1257.0
2013-02-13,24,2787.0
2013-02-13,25,1239.0
2013-02-13,26,889.0
2013-02-13,27,1305.0
2013-02-13,28,905.0
2013-02-13,30,756.0
2013-02-13,31,1259.0
2013-02-13,32,695.0
2013-02-13,33,1167.0
2013-02-13,34,2677.0
2013-02-13,35,777.0
2013-02-13,37,1716.0
2013-02-13,38,1662.0
2013-02-13,39,1363.0
2013-02-13,40,1225.0
2013-02-13,41,888.0
2013-02-13,43,1290.0
2013-02-13,44,3860.0
2013-02-13,45,3368.0
2013-02-13,46,3305.0
2013-02-13,47,3738.0
2013-02-13,48,2819.0
2013-02-13,49,1850.0
2013-02-13,50,2897.0
2013-02-13,51,1799.0
2013-02-13,54,950.0
2013-02-14,1,2119.0
2013-02-14,2,2129.0
2013-02-14,3,3206.0
2013-02-14,4,1667.0
2013-02-14,5,2075.0
2013-02-14,6,1988.0
2013-02-14,7,1927.0
2013-02-14,8,3210.0
2013-02-14,9,2334.0
2013-02-14,10,1318.0
2013-02-14,11,2577.0
2013-02-14,12,1242.0
2013-02-14,13,978.0
2013-02-14,14,1821.0
2013-02-14,15,1586.0
2013-02-14,16,1239.0
2013-02-14,17,1309.0
2013-02-14,18,1345.0
2013-02-14,19,1159.0
2013-02-14,23,1378.0
2013-02-14,24,2932.0
2013-02-14,25,1237.0
2013-02-14,26,1318.0
2013-02-14,27,1240.0
2013-02-14,28,1004.0
2013-02-14,30,857.0
2013-02-14,31,1452.0
2013-02-14,32,844.0
2013-02-14,33,1319.0
2013-02-14,34,3158.0
2013-02-14,35,744.0
2013-02-14,37,1654.0
2013-02-14,38,2014.0
2013-02-14,39,1436.0
2013-02-14,40,1293.0
2013-02-14,41,1028.0
2013-02-14,43,1352.0
2013-02-14,44,4043.0
2013-02-14,45,3832.0
2013-02-14,46,3984.0
2013-02-14,47,4006.0
2013-02-14,48,3263.0
2013-02-14,49,1912.0
2013-02-14,50,3229.0
2013-02-14,51,1912.0
2013-02-14,54,1011.0
2013-02-15,1,1787.0
2013-02-15,2,1750.0
2013-02-15,3,2887.0
